date,symbol,yahoo_symbol,market,adj_open,adj_high,adj_low,adj_close,volume,adjustment_factor
2017-07-24,4766,4766.TW,上市,136.864609,142.6173,135.767559,136.864609,276286,0.6993732933
2017-07-25,4766,4766.TW,上市,128.218445,137.474865,123.425684,128.218445,669620,0.6993733548
2017-07-26,4766,4766.TW,上市,125.818634,128.21844,123.425679,125.818634,218395,0.6993733278
2017-07-27,4766,4766.TW,上市,120.991577,126.586563,119.592831,120.991577,625906,0.6993732783
2017-07-28,4766,4766.TW,上市,111.060493,119.592846,108.409862,111.060493,1013490,0.6993733711
2017-07-31,4766,4766.TW,上市,118.893478,121.334295,104.563314,118.893478,653163,0.6993734023
2017-08-01,4766,4766.TW,上市,119.592827,122.802948,114.704204,119.592827,253371,0.6993732564
2017-08-02,4766,4766.TW,上市,123.089706,123.78209,116.802336,123.089706,690073,0.6993733319
2017-08-03,4766,4766.TW,上市,120.648903,125.880224,119.592853,120.648903,428901,0.6993734087
2017-08-04,4766,4766.TW,上市,118.893478,122.040659,118.487841,118.893478,219525,0.6993734023
2017-08-07,4766,4766.TW,上市,117.48774,119.59285,114.704226,117.48774,189602,0.6993733896
2017-08-08,4766,4766.TW,上市,114.704208,117.487722,112.291373,114.704208,118224,0.6993732834
2017-08-09,4766,4766.TW,上市,114.557358,116.095977,113.298484,114.557358,84620,0.6993733556
2017-08-10,4766,4766.TW,上市,115.396599,116.095972,111.899732,115.396599,171208,0.6993733262
2017-08-11,4766,4766.TW,上市,116.445656,117.487726,113.606202,116.445656,141722,0.6993733082
2017-08-14,4766,4766.TW,上市,112.60611,117.487744,111.200373,112.60611,114718,0.6993734145
2017-08-15,4766,4766.TW,上市,112.599106,114.347539,112.249419,112.599106,70310,0.6993733282
2017-08-16,4766,4766.TW,上市,113.648163,114.697223,112.599103,113.648163,44584,0.6993733098
2017-08-17,4766,4766.TW,上市,112.599106,113.990863,112.256409,112.599106,37443,0.6993733282
2017-08-18,4766,4766.TW,上市,114.347542,114.76017,111.906725,114.347542,161883,0.6993733444
2017-08-21,4766,4766.TW,上市,113.857979,114.900038,111.899731,113.857979,116610,0.6993733212
2017-08-22,4766,4766.TW,上市,111.347229,113.948888,110.507972,111.347229,179310,0.6993733076
2017-08-23,4766,4766.TW,上市,104.905998,113.298478,103.164555,104.905998,561527,0.6993733215
2017-08-24,4766,4766.TW,上市,105.234711,105.598388,101.206324,105.234711,429503,0.6993733624
2017-08-25,4766,4766.TW,上市,108.053169,108.053169,103.507243,108.053169,143620,0.6993732638
2017-08-28,4766,4766.TW,上市,108.542732,111.892736,106.31173,108.542732,48391,0.6993732885
2017-08-29,4766,4766.TW,上市,110.494011,110.494011,104.920004,110.494011,219781,0.6993734229
2017-08-30,4766,4766.TW,上市,106.654434,106.997131,105.962051,106.654434,59607,0.699373339
2017-08-31,4766,4766.TW,上市,106.304749,107.004122,105.262678,106.304749,96945,0.6993733456
2017-09-01,4766,4766.TW,上市,107.703499,107.703499,105.962055,107.703499,48781,0.6993733691
2017-09-04,4766,4766.TW,上市,106.997124,109.095244,105.962044,106.997124,39875,0.6993732916
2017-09-05,4766,4766.TW,上市,106.997124,108.046184,105.962044,106.997124,47229,0.6993732916
2017-09-06,4766,4766.TW,上市,106.997124,106.997124,105.612357,106.997124,238867,0.6993732916
2017-09-07,4766,4766.TW,上市,107.703499,109.095256,105.962055,107.703499,74073,0.6993733691
2017-09-08,4766,4766.TW,上市,109.102234,110.493991,107.703487,109.102234,39116,0.6993732941
2017-09-11,4766,4766.TW,上市,108.402863,109.794619,107.703489,108.402863,86562,0.6993733068
2017-09-12,4766,4766.TW,上市,107.703499,109.794629,105.962055,107.703499,114442,0.6993733691
2017-09-13,4766,4766.TW,上市,108.255997,109.102243,106.30475,108.255997,55039,0.6993733536
2017-09-14,4766,4766.TW,上市,108.046196,108.402873,107.011116,108.046196,24751,0.6993733714
2017-09-15,4766,4766.TW,上市,106.304749,108.053182,105.962052,106.304749,149379,0.6993733456
2017-09-18,4766,4766.TW,上市,107.346817,107.346817,105.96205,107.346817,170892,0.6993733349
2017-09-19,4766,4766.TW,上市,106.661415,107.346809,106.311728,106.661415,40352,0.6993732801
2017-09-20,4766,4766.TW,上市,105.976044,107.004123,105.612367,105.976044,163046,0.6993733555
2017-09-21,4766,4766.TW,上市,106.654434,107.696504,106.059963,106.654434,94705,0.699373339
2017-09-22,4766,4766.TW,上市,106.311745,107.346825,106.311745,106.311745,22440,0.6993733868
2017-09-25,4766,4766.TW,上市,108.395882,108.395882,106.025006,108.395882,65222,0.6993733648
2017-09-26,4766,4766.TW,上市,107.703499,108.955372,106.311742,107.703499,92667,0.6993733691
2017-09-27,4766,4766.TW,上市,111.543068,111.899745,108.193063,111.543068,244852,0.6993734033
2017-09-28,4766,4766.TW,上市,110.850677,111.899738,110.158294,110.850677,76100,0.6993733596
2017-09-29,4766,4766.TW,上市,111.123428,111.892743,110.15829,111.123428,73423,0.6993733323
2017-10-02,4766,4766.TW,上市,112.179489,112.242441,110.500997,112.179489,148239,0.6993734003
2017-10-03,4766,4766.TW,上市,111.689919,112.592116,111.557036,111.689919,54420,0.6993733291
2017-10-05,4766,4766.TW,上市,111.899727,112.59211,111.55703,111.899727,48110,0.6993732929
2017-10-06,4766,4766.TW,上市,112.52916,113.291485,111.557031,112.52916,28563,0.699373299
2017-10-11,4766,4766.TW,上市,112.808937,112.94182,111.91374,112.808937,81206,0.6993734342
2017-10-12,4766,4766.TW,上市,112.990746,113.151598,111.983646,112.990746,73072,0.6993732808
2017-10-13,4766,4766.TW,上市,112.053604,113.291498,111.557044,112.053604,110489,0.6993733821
2017-10-16,4766,4766.TW,上市,112.31237,112.941813,111.060497,112.31237,296110,0.699373391
2017-10-17,4766,4766.TW,上市,111.200363,112.172492,110.50099,111.200363,225275,0.6993733532
2017-10-18,4766,4766.TW,上市,111.57103,112.242433,111.214353,111.57103,147364,0.6993733499
2017-10-19,4766,4766.TW,上市,111.899727,112.235423,111.55004,111.899727,188769,0.6993732929
2017-10-20,4766,4766.TW,上市,111.948692,112.032614,111.207348,111.948692,315981,0.6993733192
2017-10-23,4766,4766.TW,上市,109.808609,111.892749,109.102246,109.808609,152782,0.6993733702
2017-10-24,4766,4766.TW,上市,110.703804,110.710805,109.808607,110.703804,9640,0.6993733572
2017-10-25,4766,4766.TW,上市,109.801613,110.486996,108.409856,109.801613,47302,0.6993733303
2017-10-26,4766,4766.TW,上市,109.794609,110.493982,106.311723,109.794609,51565,0.6993732418
2017-10-27,4766,4766.TW,上市,110.417061,110.417061,108.402862,110.417061,23028,0.6993733053
2017-10-30,4766,4766.TW,上市,108.402863,109.102236,107.011106,108.402863,47243,0.6993733068
2017-10-31,4766,4766.TW,上市,108.74556,110.214237,107.71048,108.74556,73241,0.6993733092
2017-11-01,4766,4766.TW,上市,108.74556,109.444933,106.67541,108.74556,110021,0.6993733092
2017-11-02,4766,4766.TW,上市,107.011108,109.102238,106.675412,107.011108,42050,0.6993733236
2017-11-03,4766,4766.TW,上市,107.69651,108.395884,105.997027,107.69651,117718,0.699373378
2017-11-06,4766,4766.TW,上市,105.955055,108.745559,105.283652,105.955055,86325,0.6993733019
2017-11-07,4766,4766.TW,上市,105.178749,105.955054,104.360484,105.178749,241584,0.6993732928
2017-11-08,4766,4766.TW,上市,103.675117,105.178766,102.500165,103.675117,248495,0.6993734056
2017-11-09,4766,4766.TW,上市,102.807884,103.150581,101.423128,102.807884,165479,0.699373362
2017-11-10,4766,4766.TW,上市,103.933861,104.898999,102.108496,103.933861,52003,0.6993732612
2017-11-13,4766,4766.TW,上市,104.388458,104.899008,103.164555,104.388458,70340,0.6993733223
2017-11-14,4766,4766.TW,上市,103.919876,104.388455,103.157562,103.919876,112641,0.6993733001
2017-11-15,4766,4766.TW,上市,103.15757,103.507257,102.814873,103.15757,25845,0.6993733552
2017-11-16,4766,4766.TW,上市,103.15757,103.493266,102.814873,103.15757,13290,0.6993733552
2017-11-17,4766,4766.TW,上市,103.087624,104.899009,102.807879,103.087624,24370,0.6993733234
2017-11-20,4766,4766.TW,上市,103.29744,104.89901,102.81487,103.29744,35261,0.6993733359
2017-11-21,4766,4766.TW,上市,102.877838,103.50727,102.4722,102.877838,55335,0.6993734457
2017-11-22,4766,4766.TW,上市,102.465187,103.381375,102.1155,102.465187,53148,0.6993733596
2017-11-23,4766,4766.TW,上市,102.129478,102.856833,102.122489,102.129478,22830,0.6993732747
2017-11-24,4766,4766.TW,上市,102.7939,102.905802,102.108517,102.7939,29555,0.6993734013
2017-11-27,4766,4766.TW,上市,102.800896,102.940768,102.192434,102.800896,19850,0.6993733713
2017-11-28,4766,4766.TW,上市,102.178452,102.926775,102.178452,102.178452,44007,0.6993733557
2017-11-29,4766,4766.TW,上市,101.975624,102.723959,101.975624,101.975624,50877,0.6993733337
2017-11-30,4766,4766.TW,上市,101.75882,102.381261,101.486064,101.75882,78686,0.6993733304
2017-12-01,4766,4766.TW,上市,101.75882,102.094516,101.409133,101.75882,55101,0.6993733304
2017-12-04,4766,4766.TW,上市,101.129387,101.758819,100.723749,101.129387,43510,0.6993733239
2017-12-05,4766,4766.TW,上市,101.409126,101.737833,101.360165,101.409126,47481,0.6993732847
2017-12-06,4766,4766.TW,上市,99.311012,101.339191,97.919256,99.311012,98319,0.6993733258
2017-12-07,4766,4766.TW,上市,100.702774,100.702774,99.373958,100.702774,44255,0.6993733607
2017-12-08,4766,4766.TW,上市,99.926468,100.010389,99.380958,99.926468,19310,0.6993733516
2017-12-11,4766,4766.TW,上市,98.611633,99.870507,98.611633,98.611633,41770,0.6993732858
2017-12-12,4766,4766.TW,上市,97.91227,99.045251,96.506533,97.91227,110403,0.6993733542
2017-12-13,4766,4766.TW,上市,94.429382,97.912258,90.918526,94.429382,475482,0.6993732731
2017-12-14,4766,4766.TW,上市,93.855904,95.114778,92.736913,93.855904,77798,0.6993733663
2017-12-15,4766,4766.TW,上市,92.352257,94.065719,90.925529,92.352257,100774,0.6993733786
2017-12-18,4766,4766.TW,上市,92.037521,93.296385,91.617893,92.037521,62523,0.6993732302
2017-12-19,4766,4766.TW,上市,90.918526,91.617899,90.226142,90.918526,65389,0.6993732746
2017-12-20,4766,4766.TW,上市,89.659653,91.12134,89.533771,89.659653,43862,0.6993732827
2017-12-21,4766,4766.TW,上市,90.212166,90.212166,88.470722,90.212166,103552,0.6993733002
2017-12-22,4766,4766.TW,上市,97.905289,98.611652,90.911555,97.905289,165726,0.6993734185
2017-12-25,4766,4766.TW,上市,97.205902,98.604649,96.513519,97.205902,90749,0.6993733237
2017-12-26,4766,4766.TW,上市,96.149849,97.898282,95.121769,96.149849,47977,0.6993733774
2017-12-27,4766,4766.TW,上市,96.506538,96.723342,95.800164,96.506538,9220,0.6993733934
2017-12-28,4766,4766.TW,上市,96.891174,97.905274,96.506528,96.891174,11511,0.6993733147
2017-12-29,4766,4766.TW,上市,98.254951,98.254951,96.520498,98.254951,27685,0.6993732482
2018-01-02,4766,4766.TW,上市,95.891083,98.254968,95.891083,95.891083,21070,0.6993733669
2018-01-03,4766,4766.TW,上市,95.114777,96.828239,95.114777,95.114777,13539,0.6993733574
2018-01-04,4766,4766.TW,上市,94.807045,95.457468,94.422388,94.807045,8043,0.6993733158
2018-01-05,4766,4766.TW,上市,95.46447,95.807167,94.41541,95.46447,31487,0.6993734059
2018-01-08,4766,4766.TW,上市,95.457474,95.80716,94.065717,95.457474,23170,0.69937336
2018-01-09,4766,4766.TW,上市,95.46447,95.807167,94.786077,95.46447,14122,0.6993734059
