date,symbol,yahoo_symbol,market,adj_open,adj_high,adj_low,adj_close,volume,adjustment_factor
2015-08-06,6533,6533.TW,上市,87.677582,108.467106,85.869791,87.677582,734052,0.9775598254
2015-08-07,6533,6533.TW,上市,81.350334,85.318427,77.734768,81.350334,175687,0.9775598791
2015-08-10,6533,6533.TW,上市,82.254227,82.769446,74.290931,82.254227,202437,0.9775598456
2015-08-11,6533,6533.TW,上市,79.542549,81.793244,78.647693,79.542549,71143,0.9775598568
2015-08-12,6533,6533.TW,上市,79.542549,80.365091,78.638654,79.542549,86534,0.9775598568
2015-08-13,6533,6533.TW,上市,80.464523,81.793245,79.542549,80.464523,98506,0.9775598594
2015-08-14,6533,6533.TW,上市,80.003525,81.259939,79.280416,80.003525,47796,0.9775597638
2015-08-17,6533,6533.TW,上市,78.738083,79.632931,78.64769,78.738083,49009,0.9775598131
2015-08-18,6533,6533.TW,上市,77.734772,78.819439,77.472639,77.734772,88791,0.9775599293
2015-08-19,6533,6533.TW,上市,73.486473,76.830875,71.416557,73.486473,82190,0.9775599089
2015-08-20,6533,6533.TW,上市,65.532211,72.311407,64.402348,65.532211,83146,0.9775598351
2015-08-21,6533,6533.TW,上市,57.849129,62.820538,56.954276,57.849129,356308,0.9775599206
2015-08-24,6533,6533.TW,上市,51.051857,57.849129,48.701736,51.051857,199047,0.9775599179
2015-08-25,6533,6533.TW,上市,53.176003,57.469492,47.228387,53.176003,196090,0.9775598623
2015-08-26,6533,6533.TW,上市,57.849129,58.599363,54.233558,57.849129,64284,0.9775599206
2015-08-27,6533,6533.TW,上市,57.849129,61.455663,56.050385,57.849129,247806,0.9775599206
2015-08-28,6533,6533.TW,上市,61.7449,65.080265,58.753017,61.7449,105404,0.9775598062
2015-08-31,6533,6533.TW,上市,67.339996,68.686796,63.272486,67.339996,146391,0.9775598627
2015-09-01,6533,6533.TW,上市,63.733467,67.791945,62.829572,63.733467,89656,0.977559829
2015-09-02,6533,6533.TW,上市,65.080269,65.080269,62.36859,65.080269,44341,0.9775598572
2015-09-03,6533,6533.TW,上市,67.791939,69.012188,66.888044,67.791939,44505,0.9775597337
2015-09-04,6533,6533.TW,上市,66.888046,68.695829,65.984151,66.888046,180004,0.9775597729
