date,symbol,yahoo_symbol,market,adj_open,adj_high,adj_low,adj_close,volume,adjustment_factor
2024-03-13,7732,7732.TW,上市,37.267181,46.14032,37.267181,44.809349,104953,0.8873138428
2024-03-14,7732,7732.TW,上市,44.099495,44.809345,40.372776,40.993896,100891,0.8873137621
2024-03-15,7732,7732.TW,上市,40.505878,40.505878,39.396736,39.529831,38202,0.8873138408
2024-03-18,7732,7732.TW,上市,39.529827,39.529827,35.49255,36.069305,136497,0.8873137532
2024-03-19,7732,7732.TW,上市,35.625652,35.625652,35.403824,35.581284,94402,0.8873138385
2024-03-20,7732,7732.TW,上市,35.492554,35.93621,34.649605,35.137627,119523,0.8873138384
2024-03-21,7732,7732.TW,上市,33.895389,35.004532,33.895389,34.472141,36809,0.8873138383
2024-03-22,7732,7732.TW,上市,34.250313,36.069309,34.250313,35.936211,14230,0.8873138428
2024-03-25,7732,7732.TW,上市,35.936211,36.379867,35.181995,35.31509,65510,0.8873138406
2024-03-26,7732,7732.TW,上市,35.31509,35.31509,35.31509,35.31509,0,0.8873138406
2024-03-27,7732,7732.TW,上市,34.782703,35.492554,34.60524,35.048897,28777,0.8873138428
2024-03-28,7732,7732.TW,上市,35.048893,36.379864,34.915795,35.49255,62178,0.8873137474
2024-03-29,7732,7732.TW,上市,35.22636,36.379868,35.048897,36.379868,16631,0.8873138428
2024-04-01,7732,7732.TW,上市,35.22636,35.936211,35.048897,35.936211,45818,0.8873138428
2024-04-02,7732,7732.TW,上市,36.069309,36.379868,35.270725,35.936211,57580,0.8873138428
2024-04-03,7732,7732.TW,上市,35.492554,44.543156,35.492554,44.543156,147701,0.8873138445
2024-04-08,7732,7732.TW,上市,42.014309,44.543156,41.304459,42.990356,137521,0.8873138445
2024-04-09,7732,7732.TW,上市,43.389648,43.389648,39.263637,39.796024,54319,0.8873138389
2024-04-10,7732,7732.TW,上市,40.9939,42.768528,40.9939,41.969944,38186,0.887313841
2024-04-11,7732,7732.TW,上市,40.816437,41.703751,40.816437,40.949535,19600,0.8873138465
2024-04-12,7732,7732.TW,上市,41.26009,43.478374,41.26009,42.591061,90060,0.8873137633
2024-04-15,7732,7732.TW,上市,46.05159,51.464203,45.696663,49.689575,212482,0.8873138428
2024-04-16,7732,7732.TW,上市,50.576893,51.464207,47.382564,47.560024,168997,0.8873139107
2024-04-17,7732,7732.TW,上市,47.293827,48.358604,46.406513,46.406513,36310,0.8873138411
2024-04-18,7732,7732.TW,上市,46.583973,46.583973,44.365688,44.631882,58979,0.8873137652
2024-04-19,7732,7732.TW,上市,45.253006,45.430469,43.16782,45.341736,65130,0.8873138394
2024-04-22,7732,7732.TW,上市,44.188233,44.365696,42.724167,42.857262,19935,0.88731392
2024-04-23,7732,7732.TW,上市,43.212185,43.478378,42.591064,43.34528,5031,0.8873138393
2024-04-24,7732,7732.TW,上市,43.345276,43.478375,42.413597,42.945988,30090,0.8873137675
2024-04-25,7732,7732.TW,上市,43.034725,47.560024,42.591068,47.560024,65713,0.8873139107
2024-04-26,7732,7732.TW,上市,46.325881,46.325881,41.885556,42.526428,94584,0.9155312707
2024-04-29,7732,7732.TW,上市,43.762397,43.762397,43.258856,43.396187,8200,0.9155313382
2024-04-30,7732,7732.TW,上市,42.205991,42.343322,41.931332,42.25177,50800,0.9155312811
2024-05-02,7732,7732.TW,上市,42.114443,42.114443,39.825615,40.741146,49038,0.9155313728
2024-05-03,7732,7732.TW,上市,40.832696,40.832696,40.146048,40.283379,10210,0.9155313318
2024-05-06,7732,7732.TW,上市,39.50518,40.237605,39.367849,39.825615,18377,0.9155313777
2024-05-07,7732,7732.TW,上市,39.413621,39.68828,39.367845,39.505177,22010,0.9155312896
2024-05-08,7732,7732.TW,上市,39.50518,40.100273,39.50518,40.100273,30000,0.915531366
2024-05-09,7732,7732.TW,上市,40.695372,42.114445,40.695372,42.114445,22809,0.9155314072
2024-05-10,7732,7732.TW,上市,42.114442,42.114442,39.87139,40.649593,27231,0.9155313504
2024-05-13,7732,7732.TW,上市,40.603815,40.741146,40.374932,40.741146,16011,0.9155313728
2024-05-14,7732,7732.TW,上市,40.741146,40.786922,40.466487,40.741146,25723,0.9155313728
2024-05-15,7732,7732.TW,上市,40.420711,40.649593,40.283379,40.649593,10401,0.9155313504
2024-05-16,7732,7732.TW,上市,41.015803,41.015803,40.146048,40.283379,15110,0.9155313318
2024-05-17,7732,7732.TW,上市,40.512259,40.558035,40.420708,40.420708,10300,0.9155312867
2024-05-20,7732,7732.TW,上市,40.878474,41.565122,40.741143,41.382015,30188,0.9155312949
2024-05-21,7732,7732.TW,上市,41.931335,42.022891,40.924252,41.931335,14503,0.9155313569
2024-05-22,7732,7732.TW,上市,41.931333,41.931333,40.741143,41.382015,10800,0.9155312949
2024-05-23,7732,7732.TW,上市,41.153132,41.153132,40.878473,41.0158,3623,0.9155312762
2024-05-24,7732,7732.TW,上市,41.0158,41.0158,40.64959,41.0158,6016,0.9155312762
2024-05-27,7732,7732.TW,上市,40.603817,42.114445,40.603817,42.114445,17531,0.9155314072
2024-05-28,7732,7732.TW,上市,42.114441,42.114441,40.603813,41.19891,28226,0.915531328
2024-05-29,7732,7732.TW,上市,42.114441,45.135693,42.114441,43.945503,74145,0.9155313174
2024-05-30,7732,7732.TW,上市,45.501908,46.142781,43.945504,44.952587,69505,0.9155313345
2024-05-31,7732,7732.TW,上市,45.685014,45.959673,44.769483,45.776566,59003,0.915531311
2024-06-03,7732,7732.TW,上市,46.692098,46.875205,45.135694,45.547684,61209,0.915531331
2024-06-04,7732,7732.TW,上市,44.952589,45.776568,44.769485,45.685017,11004,0.9155313674
2024-06-05,7732,7732.TW,上市,45.501909,45.501909,44.677929,44.677929,16001,0.9155313447
2024-06-06,7732,7732.TW,上市,45.501905,45.501905,43.350405,44.403267,24403,0.9155312764
2024-06-07,7732,7732.TW,上市,44.403269,44.403269,43.121524,43.945503,22003,0.9155313174
2024-06-11,7732,7732.TW,上市,44.128612,44.128612,41.519346,41.931335,39620,0.9155313569
2024-06-12,7732,7732.TW,上市,40.832694,41.931332,40.832694,41.656673,24200,0.9155312842
2024-06-13,7732,7732.TW,上市,41.885562,42.114445,40.97003,42.114445,30012,0.9155314072
2024-06-14,7732,7732.TW,上市,42.068667,42.068667,40.741145,41.931335,6901,0.9155313569
2024-06-17,7732,7732.TW,上市,41.931333,42.068665,41.931333,42.068665,2,0.9155313134
2024-06-18,7732,7732.TW,上市,40.78692,41.656675,40.37493,41.19891,57615,0.915531328
2024-06-19,7732,7732.TW,上市,40.603817,42.114445,40.603817,42.114445,4506,0.9155314072
2024-06-20,7732,7732.TW,上市,42.11444,42.11444,40.51226,40.51226,33004,0.9155313093
2024-06-21,7732,7732.TW,上市,41.015805,41.015805,40.512263,40.741146,15900,0.9155313728
2024-06-24,7732,7732.TW,上市,40.741146,40.741146,40.741146,40.741146,0,0.9155313728
2024-06-25,7732,7732.TW,上市,40.924251,42.114441,40.924251,41.794006,34363,0.9155313242
2024-06-26,7732,7732.TW,上市,41.931338,42.114445,41.656679,42.114445,17101,0.9155314072
2024-06-27,7732,7732.TW,上市,41.565125,41.931335,41.565125,41.931335,3000,0.9155313569
2024-06-28,7732,7732.TW,上市,41.74823,41.74823,41.74823,41.74823,4000,0.9155313899
2024-07-01,7732,7732.TW,上市,42.022888,42.022888,41.748226,42.022888,7050,0.9155313025
2024-07-02,7732,7732.TW,上市,42.068667,42.526433,41.977112,41.977112,9001,0.9155313678
2024-07-03,7732,7732.TW,上市,42.297552,42.297552,41.748231,42.114445,15900,0.9155314072
2024-07-04,7732,7732.TW,上市,42.389098,42.89264,41.748226,42.297546,82261,0.915531292
2024-07-05,7732,7732.TW,上市,43.029971,45.273023,42.984195,44.769482,133211,0.9155312937
2024-07-08,7732,7732.TW,上市,44.861034,44.861034,43.029972,43.30463,68005,0.9155313103
2024-07-09,7732,7732.TW,上市,43.945504,45.547684,43.945504,45.547684,31901,0.915531331
2024-07-10,7732,7732.TW,上市,45.77657,45.959677,45.318804,45.501911,41241,0.9155313977
2024-07-11,7732,7732.TW,上市,45.593463,45.639238,44.677931,44.861038,13671,0.915531392
2024-07-12,7732,7732.TW,上市,45.868116,45.868116,44.769482,44.769482,10344,0.9155312937
2024-07-15,7732,7732.TW,上市,45.685012,45.685012,44.677926,45.04414,10551,0.9155312838
2024-07-16,7732,7732.TW,上市,45.959673,45.959673,45.044141,45.776566,21733,0.915531311
2024-07-17,7732,7732.TW,上市,45.776567,46.41744,45.776567,46.234333,42090,0.9155313473
2024-07-18,7732,7732.TW,上市,46.875205,47.241416,46.051226,46.508991,49090,0.9155313374
2024-07-19,7732,7732.TW,上市,46.6921,47.149866,46.325886,46.966759,39344,0.9155313728
2024-07-22,7732,7732.TW,上市,47.516076,47.516076,45.593459,45.776566,70520,0.915531311
2024-07-23,7732,7732.TW,上市,45.868117,46.142779,45.593459,45.776566,24100,0.915531311
2024-07-26,7732,7732.TW,上市,45.59346,45.776567,44.677929,44.677929,14145,0.9155313447
2024-07-29,7732,7732.TW,上市,45.227252,45.77657,44.861038,44.861038,25529,0.915531392
2024-07-30,7732,7732.TW,上市,44.861036,44.861036,44.128612,44.677929,11330,0.9155313447
