date,symbol,yahoo_symbol,market,adj_open,adj_high,adj_low,adj_close,volume,adjustment_factor
2002-08-27,3047,3047.TW,上市,8.109187,8.162361,7.923076,8.029426,88101,0.6814472726
2002-08-28,3047,3047.TW,上市,7.976253,7.976253,7.816728,7.949663,28961,0.6814474193
2002-08-29,3047,3047.TW,上市,7.444502,7.949664,7.444502,7.843314,112891,0.6814474577
2002-08-30,3047,3047.TW,上市,7.843313,7.843313,7.524264,7.524264,10253,0.681447379
2002-09-02,3047,3047.TW,上市,7.524264,7.683789,7.338151,7.338151,52669,0.6814473862
2002-09-03,3047,3047.TW,上市,7.577439,7.577439,7.178626,7.311564,39148,0.6814473429
2002-09-04,3047,3047.TW,上市,7.178626,7.471089,7.178626,7.178626,41008,0.6814473146
2002-09-05,3047,3047.TW,上市,7.338151,7.338151,7.178626,7.178626,23297,0.6814473146
2002-09-06,3047,3047.TW,上市,7.178626,7.178626,7.178626,7.178626,0,0.6814473146
2002-09-09,3047,3047.TW,上市,6.700049,7.178626,6.700049,7.152037,20504,0.681447336
2002-09-10,3047,3047.TW,上市,6.700049,7.152037,6.700049,7.152037,148797,0.681447336
2002-09-11,3047,3047.TW,上市,7.125453,7.125453,6.93934,6.93934,46205,0.6814475138
2002-09-12,3047,3047.TW,上市,6.992513,7.098862,6.992513,7.098862,56389,0.6814473877
2002-09-13,3047,3047.TW,上市,6.912753,7.072277,6.806403,7.045688,64077,0.6814474235
2002-09-16,3047,3047.TW,上市,7.045687,7.045687,6.912752,6.912752,61518,0.6814473574
2002-09-17,3047,3047.TW,上市,6.912754,7.019103,6.912754,7.019103,58949,0.6814475006
2002-09-18,3047,3047.TW,上市,6.753223,6.992512,6.753223,6.859573,7689,0.6814473076
2002-09-19,3047,3047.TW,上市,6.992514,6.992514,6.912754,6.93934,14415,0.6814475138
2002-09-20,3047,3047.TW,上市,6.912752,6.912752,6.912752,6.912752,45111,0.6814473574
2002-09-23,3047,3047.TW,上市,6.779813,6.912752,6.779813,6.912752,12814,0.6814473574
2002-09-24,3047,3047.TW,上市,6.912751,6.992511,6.806402,6.992511,66639,0.6814472444
2002-09-25,3047,3047.TW,上市,7.045686,7.045686,6.540524,6.992511,126104,0.6814472444
2002-09-26,3047,3047.TW,上市,6.912753,7.258388,6.912753,7.258388,161472,0.6814474586
2002-09-27,3047,3047.TW,上市,6.912751,7.2318,6.912751,6.965926,71765,0.6814472747
2002-09-30,3047,3047.TW,上市,6.62029,7.231802,6.62029,7.231802,29808,0.6814474886
2002-10-01,3047,3047.TW,上市,6.912754,7.178628,6.912754,6.93934,65101,0.6814475138
2002-10-02,3047,3047.TW,上市,7.019101,7.178626,7.019101,7.125452,202557,0.6814473494
2002-10-03,3047,3047.TW,上市,7.072275,7.152036,6.912751,6.992511,57411,0.6814472444
2002-10-04,3047,3047.TW,上市,6.965926,7.045687,6.859573,6.859573,23978,0.6814473076
2002-10-07,3047,3047.TW,上市,6.779813,6.832988,6.700049,6.806403,56385,0.6814473529
2002-10-08,3047,3047.TW,上市,6.779812,6.779812,6.646873,6.646873,36474,0.6814472656
2002-10-09,3047,3047.TW,上市,6.753223,6.753223,6.646873,6.646873,25630,0.6814472656
2002-10-10,3047,3047.TW,上市,6.646873,6.646873,6.646873,6.646873,0,0.6814472656
2002-10-11,3047,3047.TW,上市,6.753224,6.753224,6.460764,6.460764,35885,0.6814473484
2002-10-14,3047,3047.TW,上市,6.620288,6.620288,6.487349,6.487349,58953,0.6814473336
2002-10-15,3047,3047.TW,上市,6.620288,6.779813,6.487349,6.779813,246052,0.681447345
2002-10-16,3047,3047.TW,上市,6.806404,6.806404,6.513941,6.72664,149429,0.6814475271
2002-10-17,3047,3047.TW,上市,6.620289,6.646874,6.513939,6.593699,99957,0.68144737
2002-10-18,3047,3047.TW,上市,6.700049,6.753224,6.540525,6.673463,217858,0.6814473402
2002-10-21,3047,3047.TW,上市,6.646873,6.700048,6.646873,6.646873,400091,0.6814472656
2002-10-22,3047,3047.TW,上市,6.700049,7.098862,6.700049,7.098862,979079,0.6814473877
2002-10-23,3047,3047.TW,上市,7.205213,7.57744,7.205213,7.57744,1608920,0.681447416
2002-10-24,3047,3047.TW,上市,7.657201,7.816728,7.338152,7.444502,867592,0.6814474772
2002-10-25,3047,3047.TW,上市,7.444502,7.68379,7.284977,7.604026,804793,0.681447473
2002-10-28,3047,3047.TW,上市,7.976254,7.976254,7.444502,7.444502,475174,0.6814474772
2002-10-29,3047,3047.TW,上市,7.364738,7.497676,7.178627,7.444502,310473,0.6814474772
2002-10-30,3047,3047.TW,上市,7.364738,7.364738,7.231802,7.231802,162401,0.6814474886
2002-10-31,3047,3047.TW,上市,7.178627,7.444502,7.178627,7.258388,158908,0.6814474586
2002-11-01,3047,3047.TW,上市,7.444501,7.444501,7.072277,7.072277,190005,0.6814474015
2002-11-04,3047,3047.TW,上市,6.992512,7.178626,6.859573,6.859573,419179,0.6814473076
