date,symbol,yahoo_symbol,market,open,high,low,close,volume
2000-01-04,9941,9941.TW,上市,8.951495,8.973817,8.705945,8.728267,2230889
2000-01-05,9941,9941.TW,上市,8.705945,8.705945,8.50504,8.616652,1900337
2000-01-06,9941,9941.TW,上市,8.482713,9.152404,8.482713,9.130078,4591690
2000-01-07,9941,9941.TW,上市,9.75512,9.75512,9.50957,9.75512,6287268
2000-01-10,9941,9941.TW,上市,10.134612,10.156935,9.75512,10.067645,10156528
2000-01-11,9941,9941.TW,上市,10.179257,10.179257,9.375632,9.464921,5501162
2000-01-12,9941,9941.TW,上市,9.59886,9.822091,9.442603,9.554215,3142956
2000-01-13,9941,9941.TW,上市,10.201579,10.201579,10.201579,10.201579,6420141
2000-01-14,9941,9941.TW,上市,10.603394,10.893593,10.380162,10.848948,13799797
2000-01-17,9941,9941.TW,上市,11.049853,11.496312,10.848948,11.496312,9716463
2000-01-18,9941,9941.TW,上市,11.607924,12.277615,11.273081,12.054384,12235448
2000-01-19,9941,9941.TW,上市,12.054384,12.165999,11.607924,11.831156,6594564
2000-01-20,9941,9941.TW,上市,11.607924,11.831156,11.384697,11.831156,4206440
2000-01-21,9941,9941.TW,上市,11.831156,11.831156,11.496312,11.71954,3525341
2000-01-24,9941,9941.TW,上市,11.71954,12.500843,11.607924,12.500843,8977560
2000-01-25,9941,9941.TW,上市,12.72407,13.17053,12.277615,12.835686,14081254
2000-01-26,9941,9941.TW,上市,12.72407,12.835686,12.389227,12.72407,6457036
2000-01-27,9941,9941.TW,上市,12.72407,12.72407,12.054384,12.389227,5493232
2000-01-28,9941,9941.TW,上市,12.165999,12.389227,11.831156,12.277615,3599450
2000-01-31,9941,9941.TW,上市,12.165999,12.612459,12.165999,12.612459,5039660
2000-02-01,9941,9941.TW,上市,12.500843,12.612459,12.165999,12.389227,3870460
2000-02-02,9941,9941.TW,上市,12.389227,12.389227,12.389227,12.389227,0
2000-02-03,9941,9941.TW,上市,12.389227,12.389227,12.389227,12.389227,0
2000-02-04,9941,9941.TW,上市,12.389227,12.389227,12.389227,12.389227,0
2000-02-07,9941,9941.TW,上市,12.389227,12.389227,12.389227,12.389227,0
2000-02-08,9941,9941.TW,上市,12.389227,12.389227,12.389227,12.389227,0
2000-02-09,9941,9941.TW,上市,12.500843,12.72407,11.831156,12.389227,7068961
2000-02-10,9941,9941.TW,上市,12.500843,13.17053,12.500843,13.17053,12504946
2000-02-11,9941,9941.TW,上市,14.063448,14.063448,14.063448,14.063448,6392752
2000-02-14,9941,9941.TW,上市,14.956367,14.956367,13.951832,14.175064,21073496
2000-02-15,9941,9941.TW,上市,14.733135,14.844751,13.951832,14.733135,11552499
2000-02-16,9941,9941.TW,上市,14.956367,15.626054,14.844751,15.402826,12265411
2000-02-17,9941,9941.TW,上市,15.402826,15.514438,14.733135,15.29121,8660358
2000-02-18,9941,9941.TW,上市,15.29121,15.402826,14.733135,14.956367,4843896
2000-02-21,9941,9941.TW,上市,16.072514,16.29574,14.956367,15.179594,12247494
2000-02-22,9941,9941.TW,上市,15.29121,15.402826,14.286676,14.956367,7718520
2000-02-23,9941,9941.TW,上市,14.286676,14.844751,14.286676,14.398292,2996963
2000-02-24,9941,9941.TW,上市,14.398292,14.733135,13.951832,14.286676,3764737
2000-02-25,9941,9941.TW,上市,14.063448,14.175064,13.505373,13.840221,3341854
2000-02-28,9941,9941.TW,上市,13.840221,13.840221,13.840221,13.840221,0
2000-02-29,9941,9941.TW,上市,13.840221,14.175064,13.505373,13.840221,2096498
2000-03-01,9941,9941.TW,上市,13.840221,14.398292,13.840221,14.286676,2849312
2000-03-02,9941,9941.TW,上市,14.286676,14.509907,13.840221,13.951832,1648662
2000-03-03,9941,9941.TW,上市,14.175064,14.286676,13.951832,14.175064,2499675
2000-03-06,9941,9941.TW,上市,15.179594,15.179594,14.286676,14.621523,6679228
2000-03-07,9941,9941.TW,上市,14.844751,15.067983,14.509907,14.733135,4858048
2000-03-08,9941,9941.TW,上市,14.621523,14.844751,14.398292,14.398292,3530011
2000-03-09,9941,9941.TW,上市,14.621523,15.067983,14.398292,14.509907,5483602
2000-03-10,9941,9941.TW,上市,14.621523,14.733135,13.728605,14.175064,5114021
2000-03-13,9941,9941.TW,上市,13.840221,13.840221,13.282146,13.282146,2554502
2000-03-14,9941,9941.TW,上市,12.72407,13.393761,12.500843,12.835686,3092385
2000-03-15,9941,9941.TW,上市,12.612459,12.72407,12.165999,12.277615,2492059
2000-03-16,9941,9941.TW,上市,11.607924,12.277615,11.496312,11.831156,2523417
2000-03-17,9941,9941.TW,上市,11.831156,12.165999,11.71954,12.054384,1630609
2000-03-20,9941,9941.TW,上市,11.71954,11.71954,11.71954,11.71954,40316
2000-03-21,9941,9941.TW,上市,11.384697,12.500843,11.384697,12.500843,4139240
2000-03-22,9941,9941.TW,上市,12.389227,12.835686,12.277615,12.277615,3422556
2000-03-23,9941,9941.TW,上市,12.389227,13.058918,12.389227,13.058918,4640966
2000-03-24,9941,9941.TW,上市,13.393761,13.840221,13.058918,13.728605,5806484
2000-03-27,9941,9941.TW,上市,13.728605,14.286676,13.17053,13.951832,6132705
2000-03-28,9941,9941.TW,上市,13.951832,14.175064,13.505373,13.840221,4229896
2000-03-29,9941,9941.TW,上市,13.840221,14.063448,13.616989,13.951832,2491114
2000-03-30,9941,9941.TW,上市,14.286676,14.509907,14.063448,14.286676,5918127
2000-03-31,9941,9941.TW,上市,14.063448,14.286676,13.840221,13.840221,2478716
2000-04-03,9941,9941.TW,上市,13.840221,13.840221,13.840221,13.840221,0
2000-04-04,9941,9941.TW,上市,13.840221,13.840221,13.840221,13.840221,0
2000-04-05,9941,9941.TW,上市,13.728605,14.733135,13.728605,14.733135,4873910
2000-04-06,9941,9941.TW,上市,15.402826,15.737669,15.29121,15.737669,21610060
2000-04-07,9941,9941.TW,上市,15.737669,15.737669,14.956367,15.402826,8597179
2000-04-10,9941,9941.TW,上市,15.960897,16.072514,15.514438,15.626054,7378061
2000-04-11,9941,9941.TW,上市,15.626054,15.849281,14.956367,15.067983,5473931
2000-04-12,9941,9941.TW,上市,15.402826,16.072514,15.179594,15.626054,10110677
2000-04-13,9941,9941.TW,上市,15.179594,15.402826,14.733135,15.067983,5649794
2000-04-14,9941,9941.TW,上市,14.956367,15.179594,14.733135,14.956367,3404570
