date,symbol,yahoo_symbol,market,open,high,low,close,volume
2013-11-21,5878,5878.TWO,上櫃,28.015873,28.571428,21.428572,28.015873,95760
2013-11-22,5878,5878.TWO,上櫃,28.174603,28.730158,27.674603,28.174603,68392
2013-11-25,5878,5878.TWO,上櫃,28.412699,28.412699,28.412699,28.412699,2520
2013-11-26,5878,5878.TWO,上櫃,26.5,27.777777,26.190475,26.5,21420
2013-11-27,5878,5878.TWO,上櫃,26.468252,27.777777,26.26984,26.468252,26812
2013-11-28,5878,5878.TWO,上櫃,27.777777,27.777777,26.388887,27.777777,10080
2013-11-29,5878,5878.TWO,上櫃,27.984125,27.984125,27.619047,27.984125,5041
2013-12-02,5878,5878.TWO,上櫃,28.015873,28.015873,27.984125,28.015873,8820
2013-12-03,5878,5878.TWO,上櫃,27.777777,27.777777,26.984125,27.777777,6426
2013-12-04,5878,5878.TWO,上櫃,26.984125,27.380953,26.984125,26.984125,10080
2013-12-05,5878,5878.TWO,上櫃,26.984125,27.777777,26.984125,26.984125,2557
2013-12-06,5878,5878.TWO,上櫃,26.984125,26.984125,26.984125,26.984125,0
2013-12-09,5878,5878.TWO,上櫃,26.984125,26.984125,26.984125,26.984125,0
2013-12-10,5878,5878.TWO,上櫃,27.936506,27.936506,26.587301,27.936506,31500
2013-12-11,5878,5878.TWO,上櫃,27.936506,27.936506,27.936506,27.936506,0
2013-12-12,5878,5878.TWO,上櫃,27.936506,27.936506,27.936506,27.936506,0
2013-12-13,5878,5878.TWO,上櫃,27.936506,27.936506,27.936506,27.936506,0
2013-12-16,5878,5878.TWO,上櫃,27.380953,27.380953,27.380953,27.380953,3780
2013-12-17,5878,5878.TWO,上櫃,27.380953,27.380953,27.380953,27.380953,0
2013-12-18,5878,5878.TWO,上櫃,27.380953,27.380953,27.222221,27.380953,5040
2013-12-19,5878,5878.TWO,上櫃,27.777777,27.777777,27.777777,27.777777,63
2013-12-20,5878,5878.TWO,上櫃,27.777777,27.777777,27.777777,27.777777,0
2013-12-23,5878,5878.TWO,上櫃,27.777777,27.777777,27.777777,27.777777,0
2013-12-24,5878,5878.TWO,上櫃,27.777777,27.777777,27.777777,27.777777,0
2013-12-25,5878,5878.TWO,上櫃,27.777777,27.777777,27.777777,27.777777,0
2013-12-26,5878,5878.TWO,上櫃,27.777777,27.777777,27.777777,27.777777,3780
2013-12-27,5878,5878.TWO,上櫃,27.777777,27.777777,27.777777,27.777777,0
2013-12-30,5878,5878.TWO,上櫃,27.777777,27.777777,27.777777,27.777777,0
2013-12-31,5878,5878.TWO,上櫃,27.777777,27.777777,27.777777,27.777777,0
2014-01-02,5878,5878.TWO,上櫃,27.777777,27.777777,27.777777,27.777777,0
2014-01-03,5878,5878.TWO,上櫃,27.777777,27.777777,27.777777,27.777777,1260
2014-01-06,5878,5878.TWO,上櫃,27.777777,27.777777,27.777777,27.777777,1260
2014-01-07,5878,5878.TWO,上櫃,27.777777,27.777777,27.777777,27.777777,7560
2014-01-08,5878,5878.TWO,上櫃,28.412699,28.571428,27.928572,28.412699,20160
2014-01-09,5878,5878.TWO,上櫃,28.412699,28.412699,28.174603,28.412699,6300
2014-01-10,5878,5878.TWO,上櫃,27.936506,27.936506,27.936506,27.936506,1260
2014-01-13,5878,5878.TWO,上櫃,27.936506,27.936506,27.936506,27.936506,0
2014-01-14,5878,5878.TWO,上櫃,27.936506,27.936506,27.936506,27.936506,2150
2014-01-15,5878,5878.TWO,上櫃,27.936506,27.936506,27.936506,27.936506,0
2014-01-16,5878,5878.TWO,上櫃,28.650793,28.650793,28.650793,28.650793,1260
2014-01-17,5878,5878.TWO,上櫃,28.650793,28.650793,28.650793,28.650793,0
2014-01-20,5878,5878.TWO,上櫃,28.412699,28.650793,28.412699,28.412699,7560
2014-01-21,5878,5878.TWO,上櫃,28.412699,28.412699,28.412699,28.412699,0
2014-01-22,5878,5878.TWO,上櫃,28.571428,28.571428,28.412699,28.571428,7560
2014-01-23,5878,5878.TWO,上櫃,28.571428,28.571428,28.571428,28.571428,0
2014-01-24,5878,5878.TWO,上櫃,28.571428,28.571428,28.571428,28.571428,0
2014-01-27,5878,5878.TWO,上櫃,28.571428,28.571428,28.571428,28.571428,3780
2014-02-05,5878,5878.TWO,上櫃,28.571428,28.571428,28.571428,28.571428,0
2014-02-06,5878,5878.TWO,上櫃,28.968252,28.968252,28.960318,28.968252,6300
2014-02-07,5878,5878.TWO,上櫃,28.571428,28.571428,28.571428,28.571428,1260
2014-02-10,5878,5878.TWO,上櫃,28.571428,28.571428,28.571428,28.571428,0
2014-02-11,5878,5878.TWO,上櫃,30.15873,30.992064,29.36508,30.15873,11466
2014-02-12,5878,5878.TWO,上櫃,30.15873,30.15873,30.15873,30.15873,0
2014-02-13,5878,5878.TWO,上櫃,29.603174,29.603174,29.603174,29.603174,63
2014-02-14,5878,5878.TWO,上櫃,29.603174,29.603174,29.603174,29.603174,0
2014-02-17,5878,5878.TWO,上櫃,29.603174,29.603174,29.603174,29.603174,0
2014-02-18,5878,5878.TWO,上櫃,30.952379,30.952379,30.952379,30.952379,6300
2014-02-19,5878,5878.TWO,上櫃,31.746031,31.746031,31.15873,31.746031,10494
2014-02-20,5878,5878.TWO,上櫃,33.333332,33.333332,31.746031,33.333332,17137
2014-02-21,5878,5878.TWO,上櫃,36.904762,36.904762,33.333332,36.904762,59227
2014-02-24,5878,5878.TWO,上櫃,39.523808,41.76984,36.507935,39.523808,79575
2014-02-25,5878,5878.TWO,上櫃,38.492062,39.682541,38.095238,38.492062,32041
2014-02-26,5878,5878.TWO,上櫃,37.619045,38.888889,37.325397,37.619045,21421
2014-02-27,5878,5878.TWO,上櫃,35.817459,37.34127,35.817459,35.817459,20790
2014-03-03,5878,5878.TWO,上櫃,36.111111,36.111111,36.111111,36.111111,245
2014-03-04,5878,5878.TWO,上櫃,35.714287,36.111111,35.714287,35.714287,26623
2014-03-05,5878,5878.TWO,上櫃,35.714287,35.714287,35.714287,35.714287,0
2014-03-06,5878,5878.TWO,上櫃,37.301586,37.619045,36.507935,37.301586,23468
2014-03-07,5878,5878.TWO,上櫃,38.42857,38.42857,36.507935,38.42857,7641
2014-03-10,5878,5878.TWO,上櫃,39.920635,40.476189,39.246033,39.920635,18906
2014-03-11,5878,5878.TWO,上櫃,40.079365,40.079365,39.53968,40.079365,5041
