date,symbol,yahoo_symbol,market,open,high,low,close,volume
2014-12-29,4804,4804.TWO,上櫃,88.11998,88.11998,88.11998,88.11998,2723
2014-12-30,4804,4804.TWO,上櫃,78.500221,88.11998,78.500221,78.500221,16346
2014-12-31,4804,4804.TWO,上櫃,79.601715,79.601715,79.601715,79.601715,2723
2015-01-05,4804,4804.TWO,上櫃,77.839317,77.839317,77.839317,77.839317,2723
2015-01-06,4804,4804.TWO,上櫃,76.370651,76.370651,76.370651,76.370651,4085
2015-01-07,4804,4804.TWO,上櫃,76.370651,76.370651,76.370651,76.370651,0
2015-01-08,4804,4804.TWO,上櫃,76.370651,76.370651,76.370651,76.370651,0
2015-01-09,4804,4804.TWO,上櫃,76.370651,76.370651,76.370651,76.370651,0
2015-01-12,4804,4804.TWO,上櫃,76.370651,76.370651,76.370651,76.370651,0
2015-01-13,4804,4804.TWO,上櫃,76.370651,76.370651,76.370651,76.370651,0
2015-01-14,4804,4804.TWO,上櫃,76.370651,76.370651,76.370651,76.370651,0
2015-01-15,4804,4804.TWO,上櫃,77.104988,77.104988,77.104988,77.104988,2723
2015-01-16,4804,4804.TWO,上櫃,77.104988,77.104988,77.104988,77.104988,0
2015-01-19,4804,4804.TWO,上櫃,77.104988,77.104988,77.104988,77.104988,0
2015-01-20,4804,4804.TWO,上櫃,77.104988,77.104988,77.104988,77.104988,0
2015-01-21,4804,4804.TWO,上櫃,77.104988,77.104988,77.104988,77.104988,0
2015-01-22,4804,4804.TWO,上櫃,77.104988,77.104988,77.104988,77.104988,0
2015-01-23,4804,4804.TWO,上櫃,77.104988,77.104988,77.104988,77.104988,1361
2015-01-26,4804,4804.TWO,上櫃,77.104988,77.104988,77.104988,77.104988,1361
2015-01-27,4804,4804.TWO,上櫃,77.031555,77.031555,77.031555,77.031555,1361
2015-01-28,4804,4804.TWO,上櫃,77.031555,77.031555,77.031555,77.031555,0
2015-01-29,4804,4804.TWO,上櫃,77.097641,77.097641,77.097641,77.097641,1361
2015-01-30,4804,4804.TWO,上櫃,77.097641,77.097641,77.097641,77.097641,0
2015-02-02,4804,4804.TWO,上櫃,77.097641,77.097641,77.097641,77.097641,0
2015-02-03,4804,4804.TWO,上櫃,74.901985,74.901985,74.901985,74.901985,1361
2015-02-04,4804,4804.TWO,上櫃,77.097641,77.097641,77.097641,77.097641,1361
2015-02-05,4804,4804.TWO,上櫃,77.097641,77.097641,77.097641,77.097641,0
2015-02-06,4804,4804.TWO,上櫃,77.097641,77.097641,77.097641,77.097641,136
2015-02-09,4804,4804.TWO,上櫃,77.097641,77.097641,77.097641,77.097641,1
2015-02-10,4804,4804.TWO,上櫃,73.433319,73.433319,73.433319,73.433319,136
2015-02-11,4804,4804.TWO,上櫃,73.433319,73.433319,73.433319,73.433319,0
2015-02-12,4804,4804.TWO,上櫃,73.433319,73.433319,73.433319,73.433319,0
2015-02-13,4804,4804.TWO,上櫃,73.433319,73.433319,73.433319,73.433319,0
