date,symbol,yahoo_symbol,market,adj_open,adj_high,adj_low,adj_close,volume,adjustment_factor
2007-12-31,4413,4413.TWO,上櫃,123.627286,135.990021,123.627286,135.990021,1365,0.9379175827
2008-01-02,4413,4413.TWO,上櫃,137.844421,137.844421,137.844421,137.844421,227,0.9379175131
2008-01-03,4413,4413.TWO,上櫃,128.572377,135.990021,128.572377,135.990021,151,0.9379175827
2008-01-04,4413,4413.TWO,上櫃,135.990021,135.990021,135.990021,135.990021,227,0.9379175827
2008-01-07,4413,4413.TWO,上櫃,135.990021,135.990021,135.990021,135.990021,0,0.9379175827
2008-01-08,4413,4413.TWO,上櫃,141.553223,141.553223,141.553223,141.553223,75,0.9379174741
2008-01-09,4413,4413.TWO,上櫃,141.553237,141.553237,131.663055,131.663055,379,0.9379175694
2008-01-10,4413,4413.TWO,上櫃,131.663055,131.663055,131.663055,131.663055,0,0.9379175694
2008-01-11,4413,4413.TWO,上櫃,139.698807,139.698807,139.698807,139.698807,75,0.9379174389
2008-01-14,4413,4413.TWO,上櫃,135.990021,135.990021,130.426788,130.426788,455,0.9379175841
2008-01-15,4413,4413.TWO,上櫃,121.896504,121.896504,121.401985,121.401985,1669,0.9379175196
2008-01-16,4413,4413.TWO,上櫃,113.118963,121.401986,112.995334,119.918465,3869,0.9379175269
2008-01-17,4413,4413.TWO,上櫃,118.682186,127.336098,118.682186,127.336098,1593,0.937917506
2008-01-18,4413,4413.TWO,上櫃,135.371872,135.371872,135.371872,135.371872,1062,0.9379175337
2008-01-21,4413,4413.TWO,上櫃,144.02577,144.02577,135.99,139.698807,2048,0.9379174389
2008-01-22,4413,4413.TWO,上櫃,139.698828,139.698828,134.753737,135.990021,3338,0.9379175827
2008-01-23,4413,4413.TWO,上櫃,129.808646,135.990021,126.717966,135.990021,1517,0.9379175827
2008-01-24,4413,4413.TWO,上櫃,135.990021,135.990021,135.990021,135.990021,0,0.9379175827
2008-01-25,4413,4413.TWO,上櫃,135.990021,135.990021,135.990021,135.990021,0,0.9379175827
2008-01-28,4413,4413.TWO,上櫃,135.990021,135.990021,135.990021,135.990021,758,0.9379175827
2008-01-29,4413,4413.TWO,上櫃,129.808624,129.808624,129.808624,129.808624,379,0.9379174227
2008-01-30,4413,4413.TWO,上櫃,134.753714,135.989998,129.808624,129.808624,1213,0.9379174227
2008-01-31,4413,4413.TWO,上櫃,129.808633,134.753723,129.808633,134.753723,1593,0.9379174842
2008-02-01,4413,4413.TWO,上櫃,135.990021,135.990021,129.808646,135.990021,910,0.9379175827
2008-02-12,4413,4413.TWO,上櫃,144.643942,144.643942,140.93512,140.93512,151,0.9379176359
2008-02-13,4413,4413.TWO,上櫃,140.93512,140.93512,140.93512,140.93512,0,0.9379176359
2008-02-14,4413,4413.TWO,上櫃,135.990028,140.93512,135.990028,140.93512,1744,0.9379176359
2008-02-15,4413,4413.TWO,上櫃,131.663065,140.93512,131.663065,140.93512,6145,0.9379176359
2008-02-18,4413,4413.TWO,上櫃,147.11648,147.11648,131.663065,140.93512,1593,0.9379176359
2008-02-19,4413,4413.TWO,上櫃,140.935104,146.498322,140.935104,146.498322,834,0.9379175289
2008-02-20,4413,4413.TWO,上櫃,153.915955,153.915955,153.915955,153.915955,75,0.937917468
2008-02-21,4413,4413.TWO,上櫃,153.915947,153.915947,143.407626,153.297806,758,0.9379174243
2008-02-22,4413,4413.TWO,上櫃,142.789505,148.352722,142.789505,148.352722,606,0.9379174649
2008-02-25,4413,4413.TWO,上櫃,153.297812,153.297812,148.352722,148.352722,379,0.9379174649
2008-02-26,4413,4413.TWO,上櫃,139.698827,147.11647,139.698827,147.11647,1213,0.9379175743
2008-02-27,4413,4413.TWO,上櫃,146.498338,146.498338,140.93512,140.93512,682,0.9379176359
2008-02-29,4413,4413.TWO,上櫃,132.281184,147.734596,132.281184,141.553223,682,0.9379174741
2008-03-03,4413,4413.TWO,上櫃,135.990021,135.990021,135.990021,135.990021,227,0.9379175827
2008-03-04,4413,4413.TWO,上櫃,130.426788,135.990021,129.808646,135.990021,1972,0.9379175827
2008-03-05,4413,4413.TWO,上櫃,129.808636,129.808636,127.336098,127.336098,1744,0.937917506
2008-03-06,4413,4413.TWO,上櫃,135.990021,135.990021,135.990021,135.990021,75,0.9379175827
2008-03-07,4413,4413.TWO,上櫃,126.717964,126.717964,126.717964,126.717964,151,0.9379175662
2008-03-10,4413,4413.TWO,上櫃,126.717945,134.753714,126.717945,129.808624,834,0.9379174227
2008-03-11,4413,4413.TWO,上櫃,129.808641,137.844426,121.896507,121.896507,758,0.9379175428
2008-03-12,4413,4413.TWO,上櫃,121.896505,125.481689,118.929441,125.481689,682,0.9379175244
2008-03-13,4413,4413.TWO,上櫃,118.929437,118.929437,117.445915,117.445915,531,0.9379174938
2008-03-14,4413,4413.TWO,上櫃,111.511803,111.511803,111.511803,111.511803,227,0.9379175078
2008-03-17,4413,4413.TWO,上櫃,111.511803,111.511803,111.511803,111.511803,0,0.9379175078
2008-03-18,4413,4413.TWO,上櫃,111.511803,111.511803,111.511803,111.511803,0,0.9379175078
2008-03-19,4413,4413.TWO,上櫃,96.552901,105.083183,96.552901,105.083183,1517,0.937917505
2008-03-20,4413,4413.TWO,上櫃,97.789177,97.789177,97.789177,97.789177,2655,0.9379175011
2008-03-21,4413,4413.TWO,上櫃,104.46505,104.46505,90.989677,98.901825,986,0.9379175161
2008-03-24,4413,4413.TWO,上櫃,98.901825,98.901825,98.901825,98.901825,986,0.9379175161
2008-03-25,4413,4413.TWO,上櫃,105.824952,105.824952,98.901828,101.992508,834,0.9379175455
2008-03-26,4413,4413.TWO,上櫃,109.039259,109.039259,98.901826,103.846916,910,0.9379175226
2008-03-27,4413,4413.TWO,上櫃,110.028272,111.017296,107.555727,111.017296,1062,0.9379174903
2008-03-28,4413,4413.TWO,上櫃,111.017294,118.682182,111.017294,118.682182,1213,0.9379174785
2008-03-31,4413,4413.TWO,上櫃,126.717964,126.717964,126.717964,126.717964,2807,0.9379175662
2008-04-01,4413,4413.TWO,上櫃,134.135596,134.753723,134.135596,134.753723,2579,0.9379174842
2008-04-02,4413,4413.TWO,上櫃,137.226281,138.46255,125.481689,125.481689,910,0.9379175244
2008-04-03,4413,4413.TWO,上櫃,125.481694,132.899338,123.627284,132.899338,1365,0.9379175618
2008-04-07,4413,4413.TWO,上櫃,123.627284,132.899338,123.627284,132.899338,910,0.9379175618
2008-04-08,4413,4413.TWO,上櫃,132.281176,132.281176,123.627265,129.808624,455,0.9379174227
2008-04-09,4413,4413.TWO,上櫃,121.278366,121.278366,121.278366,121.278366,75,0.9379175469
2008-04-10,4413,4413.TWO,上櫃,127.954223,129.190506,127.954223,129.190506,455,0.9379174882
2008-04-11,4413,4413.TWO,上櫃,123.627274,123.627274,123.627274,123.627274,12669,0.9379174854
2008-04-14,4413,4413.TWO,上櫃,131.044916,131.044916,123.627274,123.627274,834,0.9379174854
2008-04-15,4413,4413.TWO,上櫃,123.627274,123.627274,123.627274,123.627274,0,0.9379174854
2008-04-16,4413,4413.TWO,上櫃,131.044916,131.044916,114.973369,123.627274,606,0.9379174854
2008-04-17,4413,4413.TWO,上櫃,123.627277,123.627277,114.973372,123.503654,2124,0.9379175122
2008-04-18,4413,4413.TWO,上櫃,114.973373,114.973373,114.973373,114.973373,682,0.9379175215
2008-04-21,4413,4413.TWO,上櫃,122.391006,122.391006,107.061223,111.264549,531,0.9379174991
2008-04-22,4413,4413.TWO,上櫃,103.599657,108.792007,103.599657,108.792007,1137,0.9379175285
2008-04-23,4413,4413.TWO,上櫃,108.792007,108.792007,108.792007,108.792007,151,0.9379175285
2008-04-24,4413,4413.TWO,上櫃,111.264549,111.264549,111.264549,111.264549,758,0.9379174991
2008-04-25,4413,4413.TWO,上櫃,116.209644,118.434937,107.802991,118.434937,303,0.9379175306
2008-04-28,4413,4413.TWO,上櫃,123.503654,123.503654,123.503654,123.503654,75,0.9379175122
2008-04-29,4413,4413.TWO,上櫃,118.682188,118.682188,114.973373,114.973373,1593,0.9379175215
2008-04-30,4413,4413.TWO,上櫃,114.973373,114.973373,114.973373,114.973373,758,0.9379175215
2008-05-02,4413,4413.TWO,上櫃,121.896507,121.896507,121.896507,121.896507,151,0.9379175428
2008-05-05,4413,4413.TWO,上櫃,113.366211,123.627274,113.366211,123.627274,1896,0.9379174854
2008-05-06,4413,4413.TWO,上櫃,127.336092,127.336092,117.569534,117.569534,1441,0.9379174656
2008-05-07,4413,4413.TWO,上櫃,118.682182,118.682182,118.682182,118.682182,303,0.9379174785
2008-05-08,4413,4413.TWO,上櫃,123.627274,123.627274,123.627274,123.627274,151,0.9379174854
2008-05-09,4413,4413.TWO,上櫃,123.627274,123.627274,123.503651,123.627274,606,0.9379174854
2008-05-12,4413,4413.TWO,上櫃,123.627274,123.627274,123.627274,123.627274,910,0.9379174854
2008-05-13,4413,4413.TWO,上櫃,123.627274,123.627274,123.627274,123.627274,758,0.9379174854
2008-05-14,4413,4413.TWO,上櫃,123.627286,126.099838,123.627286,126.099838,2807,0.9379175773
2008-05-15,4413,4413.TWO,上櫃,123.627274,123.627274,123.627274,123.627274,379,0.9379174854
2008-05-16,4413,4413.TWO,上櫃,123.627282,123.627282,123.00914,123.00914,3262,0.9379175473
2008-05-19,4413,4413.TWO,上櫃,115.096992,115.096992,115.096992,115.096992,151,0.9379174927
2008-05-20,4413,4413.TWO,上櫃,109.410141,109.410141,109.410141,109.410141,227,0.93791752
2008-05-21,4413,4413.TWO,上櫃,109.781021,109.781021,109.781021,109.781021,303,0.9379175027
2008-05-22,4413,4413.TWO,上櫃,109.78103,110.028282,109.78103,110.028282,531,0.9379175766
2008-05-23,4413,4413.TWO,上櫃,110.028282,110.028282,110.028282,110.028282,0,0.9379175766
2008-05-26,4413,4413.TWO,上櫃,110.028282,110.028282,110.028282,110.028282,0,0.9379175766
2008-05-27,4413,4413.TWO,上櫃,110.028282,110.028282,110.028282,110.028282,0,0.9379175766
2008-05-28,4413,4413.TWO,上櫃,116.827782,116.827782,116.827782,116.827782,75,0.937917559
2008-05-29,4413,4413.TWO,上櫃,110.151907,111.388184,110.151907,111.388184,606,0.9379175376
2008-05-30,4413,4413.TWO,上櫃,111.388184,111.388184,111.388184,111.388184,0,0.9379175376
2008-06-02,4413,4413.TWO,上櫃,107.432106,107.432106,107.432106,107.432106,75,0.9379175059
2008-06-03,4413,4413.TWO,上櫃,107.432106,107.432106,107.432106,107.432106,75,0.9379175059
2008-06-04,4413,4413.TWO,上櫃,103.599655,107.432106,103.599655,107.432106,986,0.9379175059
2008-06-05,4413,4413.TWO,上櫃,107.432106,107.432106,107.432106,107.432106,75,0.9379175059
2008-06-06,4413,4413.TWO,上櫃,107.432106,107.432106,107.432106,107.432106,75,0.9379175059
2008-06-09,4413,4413.TWO,上櫃,107.432106,107.432106,107.432106,107.432106,0,0.9379175059
2008-06-10,4413,4413.TWO,上櫃,100.014465,100.014465,100.014465,100.014465,1213,0.9379174593
2008-06-11,4413,4413.TWO,上櫃,93.091339,93.091339,93.091339,93.091339,1365,0.9379175036
2008-06-12,4413,4413.TWO,上櫃,86.909981,86.909981,86.909981,86.909981,75,0.9379175934
2008-06-13,4413,4413.TWO,上櫃,86.909981,86.909981,86.909981,86.909981,0,0.9379175934
2008-06-16,4413,4413.TWO,上櫃,86.909981,86.909981,86.909981,86.909981,0,0.9379175934
2008-06-17,4413,4413.TWO,上櫃,84.190184,92.720467,84.190184,92.720467,151,0.9379176012
2008-06-18,4413,4413.TWO,上櫃,92.720467,92.720467,92.720467,92.720467,151,0.9379176012
2008-06-19,4413,4413.TWO,上櫃,89.629784,89.629784,89.629784,89.629784,151,0.9379175707
2008-06-20,4413,4413.TWO,上櫃,86.786355,95.811142,86.786355,95.811142,2200,0.937917555
2008-06-23,4413,4413.TWO,上櫃,102.487015,102.487015,102.487015,102.487015,3413,0.9379174988
2008-06-24,4413,4413.TWO,上櫃,109.657387,109.657387,109.657387,109.657387,1744,0.9379174636
2008-06-25,4413,4413.TWO,上櫃,117.322289,117.322289,117.322289,117.322289,6827,0.9379175182
2008-06-26,4413,4413.TWO,上櫃,125.481689,125.481689,125.481689,125.481689,5007,0.9379175244
2008-06-27,4413,4413.TWO,上櫃,133.517465,133.517465,125.481694,132.899338,2200,0.9379175618
2008-06-30,4413,4413.TWO,上櫃,125.481684,125.481684,123.627274,123.627274,2048,0.9379174854
2008-07-01,4413,4413.TWO,上櫃,122.391006,122.391006,122.391006,122.391006,303,0.9379175002
2008-07-02,4413,4413.TWO,上櫃,122.391006,122.391006,122.391006,122.391006,75,0.9379175002
2008-07-03,4413,4413.TWO,上櫃,113.860725,113.860725,113.860725,113.860725,75,0.9379175086
2008-07-04,4413,4413.TWO,上櫃,119.79483,119.79483,119.79483,119.79483,227,0.9379174911
2008-07-07,4413,4413.TWO,上櫃,119.79483,119.79483,119.79483,119.79483,0,0.9379174911
2008-07-08,4413,4413.TWO,上櫃,124.863533,124.863533,124.863533,124.863533,531,0.9379174136
2008-07-09,4413,4413.TWO,上櫃,124.863533,124.863533,124.863533,124.863533,0,0.9379174136
2008-07-10,4413,4413.TWO,上櫃,124.863533,124.863533,124.863533,124.863533,0,0.9379174136
2008-07-11,4413,4413.TWO,上櫃,113.737096,121.154739,113.737096,121.154739,227,0.9379175152
2008-07-14,4413,4413.TWO,上櫃,121.154739,121.154739,121.154739,121.154739,0,0.9379175152
2008-07-15,4413,4413.TWO,上櫃,112.871696,112.871696,112.871696,112.871696,227,0.9379174662
2008-07-16,4413,4413.TWO,上櫃,105.083186,111.140923,105.083186,111.140923,910,0.9379175249
2008-07-17,4413,4413.TWO,上櫃,103.599651,103.599651,103.476028,103.476028,303,0.9379174718
2008-07-18,4413,4413.TWO,上櫃,98.901824,98.901824,96.305649,96.305649,758,0.9379175053
2008-07-21,4413,4413.TWO,上櫃,98.901825,98.901825,98.901825,98.901825,75,0.9379175161
2008-07-22,4413,4413.TWO,上櫃,91.978694,98.901825,91.978694,98.901825,303,0.9379175161
2008-07-23,4413,4413.TWO,上櫃,105.701323,105.701323,91.978691,91.978691,455,0.9379174875
2008-07-24,4413,4413.TWO,上櫃,86.539103,86.539103,85.550079,85.550079,2200,0.9379175661
2008-07-25,4413,4413.TWO,上櫃,80.234103,81.594002,80.234103,81.594002,303,0.9379175258
2008-07-28,4413,4413.TWO,上櫃,81.594002,81.594002,81.594002,81.594002,0,0.9379175258
2008-07-29,4413,4413.TWO,上櫃,81.594002,81.594002,81.594002,81.594002,0,0.9379175258
2008-07-30,4413,4413.TWO,上櫃,81.594002,81.594002,81.594002,81.594002,0,0.9379175258
2008-07-31,4413,4413.TWO,上櫃,81.594002,81.594002,81.594002,81.594002,0,0.9379175258
2008-08-01,4413,4413.TWO,上櫃,81.594002,81.594002,81.594002,81.594002,0,0.9379175258
2008-08-04,4413,4413.TWO,上櫃,81.594002,81.594002,81.594002,81.594002,0,0.9379175258
2008-08-05,4413,4413.TWO,上櫃,81.594002,81.594002,81.594002,81.594002,0,0.9379175258
2008-08-06,4413,4413.TWO,上櫃,81.594002,81.594002,81.594002,81.594002,0,0.9379175258
2008-08-07,4413,4413.TWO,上櫃,81.594002,81.594002,81.594002,81.594002,0,0.9379175258
2008-08-08,4413,4413.TWO,上櫃,81.594002,81.594002,81.594002,81.594002,0,0.9379175258
2008-08-11,4413,4413.TWO,上櫃,81.594002,81.594002,81.594002,81.594002,0,0.9379175258
2008-08-12,4413,4413.TWO,上櫃,81.594002,81.594002,81.594002,81.594002,0,0.9379175258
2008-08-13,4413,4413.TWO,上櫃,81.594002,81.594002,81.594002,81.594002,0,0.9379175258
2008-08-14,4413,4413.TWO,上櫃,81.594002,81.594002,81.594002,81.594002,0,0.9379175258
2008-08-15,4413,4413.TWO,上櫃,81.594002,81.594002,81.594002,81.594002,0,0.9379175258
2008-08-18,4413,4413.TWO,上櫃,81.594002,81.594002,81.594002,81.594002,0,0.9379175258
2008-08-19,4413,4413.TWO,上櫃,78.008804,78.008804,78.008804,78.008804,758,0.9379174572
2008-08-20,4413,4413.TWO,上櫃,72.569213,82.830276,72.569213,82.830276,606,0.9379175087
2008-08-21,4413,4413.TWO,上櫃,88.146248,88.146248,88.146248,88.146248,75,0.9379174953
2008-08-22,4413,4413.TWO,上櫃,88.146248,88.146248,88.146248,88.146248,0,0.9379174953
2008-08-25,4413,4413.TWO,上櫃,88.146248,88.146248,88.146248,88.146248,0,0.9379174953
2008-08-26,4413,4413.TWO,上櫃,88.146248,88.146248,88.146248,88.146248,0,0.9379174953
2008-08-27,4413,4413.TWO,上櫃,88.146248,88.146248,88.146248,88.146248,0,0.9379174953
2008-08-28,4413,4413.TWO,上櫃,88.146248,88.146248,88.146248,88.146248,0,0.9379174953
2008-08-29,4413,4413.TWO,上櫃,86.415474,86.415474,86.415474,86.415474,75,0.9379175713
2008-09-01,4413,4413.TWO,上櫃,86.415474,86.415474,86.415474,86.415474,0,0.9379175713
2008-09-02,4413,4413.TWO,上櫃,86.415474,86.415474,86.415474,86.415474,0,0.9379175713
2008-09-03,4413,4413.TWO,上櫃,86.415474,86.415474,86.415474,86.415474,0,0.9379175713
2008-09-04,4413,4413.TWO,上櫃,86.415474,86.415474,86.415474,86.415474,0,0.9379175713
2008-09-05,4413,4413.TWO,上櫃,86.415474,86.415474,86.415474,86.415474,0,0.9379175713
2008-09-08,4413,4413.TWO,上櫃,86.415474,86.415474,86.415474,86.415474,0,0.9379175713
2008-09-09,4413,4413.TWO,上櫃,86.415474,86.415474,86.415474,86.415474,0,0.9379175713
2008-09-10,4413,4413.TWO,上櫃,86.415474,86.415474,86.415474,86.415474,0,0.9379175713
2008-09-11,4413,4413.TWO,上櫃,86.415474,86.415474,86.415474,86.415474,0,0.9379175713
2008-09-12,4413,4413.TWO,上櫃,78.997833,78.997833,78.997833,78.997833,75,0.9379175185
2008-09-15,4413,4413.TWO,上櫃,78.997833,78.997833,78.997833,78.997833,0,0.9379175185
2008-09-16,4413,4413.TWO,上櫃,78.997833,78.997833,78.997833,78.997833,0,0.9379175185
2008-09-17,4413,4413.TWO,上櫃,78.997833,78.997833,78.997833,78.997833,0,0.9379175185
2008-09-18,4413,4413.TWO,上櫃,78.997833,78.997833,78.997833,78.997833,0,0.9379175185
