date,symbol,yahoo_symbol,market,adj_open,adj_high,adj_low,adj_close,volume,adjustment_factor
2022-02-16,6855,6855.TWO,上櫃,79.70851,84.714355,79.70851,84.714355,2651,0.8471435547
2022-02-17,6855,6855.TWO,上櫃,84.714352,84.714352,82.403961,82.403961,5060,0.8471435201
2022-02-18,6855,6855.TWO,上櫃,84.71436,100.116969,84.329296,98.576706,55212,0.8471435969
2022-02-21,6855,6855.TWO,上櫃,95.111123,115.904643,87.794879,90.10527,54904,0.8471436009
2022-02-22,6855,6855.TWO,上櫃,85.869553,92.415668,85.869553,90.490341,14895,0.8471436031
2022-02-23,6855,6855.TWO,上櫃,90.105265,90.105265,84.714355,84.714355,16383,0.8471435547
2022-02-24,6855,6855.TWO,上櫃,84.329291,85.869548,83.559157,84.714355,11013,0.8471435547
2022-02-25,6855,6855.TWO,上櫃,86.254623,86.254623,86.254623,86.254623,6,0.8471436055
2022-03-01,6855,6855.TWO,上櫃,86.254623,86.254623,86.254623,86.254623,13,0.8471436055
2022-03-02,6855,6855.TWO,上櫃,85.869552,90.10527,84.71436,90.10527,23625,0.8471436009
2022-03-03,6855,6855.TWO,上櫃,90.105273,90.105273,82.403971,85.099426,16116,0.8471436216
2022-03-04,6855,6855.TWO,上櫃,83.174092,84.714355,78.938374,80.863701,2528,0.8471435452
2022-03-07,6855,6855.TWO,上櫃,78.938373,82.018898,78.553308,82.018898,10012,0.8471435293
2022-03-08,6855,6855.TWO,上櫃,82.018897,82.403961,82.018897,82.403961,2326,0.8471435201
2022-03-09,6855,6855.TWO,上櫃,81.633829,82.789028,80.863701,80.863701,14526,0.8471435452
2022-03-10,6855,6855.TWO,上櫃,81.633836,82.018906,81.248772,81.248772,4446,0.8471436154
2022-03-11,6855,6855.TWO,上櫃,81.248772,81.248772,81.248772,81.248772,0,0.8471436154
2022-03-14,6855,6855.TWO,上櫃,81.63384,85.09943,81.63384,83.174103,9350,0.8471436574
2022-03-15,6855,6855.TWO,上櫃,82.403962,83.17409,82.018898,82.018898,3852,0.8471435293
2022-03-16,6855,6855.TWO,上櫃,82.018906,82.018906,81.248772,81.248772,5500,0.8471436154
2022-03-17,6855,6855.TWO,上櫃,81.248772,81.248772,81.248772,81.248772,0,0.8471436154
