date,symbol,yahoo_symbol,market,adj_open,adj_high,adj_low,adj_close,volume,adjustment_factor
2021-10-25,2941,2941.TWO,上櫃,43.999567,58.69376,43.999567,49.395741,213675,0.8301805128
2021-10-26,2941,2941.TWO,上櫃,47.901419,47.901419,44.41466,44.82975,150665,0.8301805567
2021-10-27,2941,2941.TWO,上櫃,44.414661,44.414661,37.399634,41.010921,72231,0.8301805711
2021-10-28,2941,2941.TWO,上櫃,39.807158,41.924118,39.807158,41.675064,11236,0.8301805469
2021-10-29,2941,2941.TWO,上櫃,40.803378,41.135448,40.761867,41.135448,12500,0.8301806072
2021-11-01,2941,2941.TWO,上櫃,41.75808,41.841099,41.675063,41.75808,12000,0.8301805201
2021-11-02,2941,2941.TWO,上櫃,41.342991,41.426011,41.259974,41.342991,10100,0.8301805524
2021-11-03,2941,2941.TWO,上櫃,41.093937,41.093937,41.093937,41.093937,2001,0.8301805438
2021-11-04,2941,2941.TWO,上櫃,40.554317,40.554317,38.644902,39.184521,24012,0.8301805103
2021-11-05,2941,2941.TWO,上櫃,39.018486,39.433577,38.93547,39.26754,10000,0.8301805626
2021-11-08,2941,2941.TWO,上櫃,40.180739,40.554318,39.848666,40.263756,11176,0.8301805319
2021-11-09,2941,2941.TWO,上櫃,39.059991,39.433572,39.018482,39.018482,21203,0.8301804725
2021-11-10,2941,2941.TWO,上櫃,39.018482,39.018482,39.018482,39.018482,0,0.8301804725
2021-11-11,2941,2941.TWO,上櫃,39.309048,42.754299,39.143015,42.173172,51215,0.8301805636
2021-11-12,2941,2941.TWO,上櫃,43.335424,43.335424,39.848665,41.176952,47226,0.8301805167
2021-11-15,2941,2941.TWO,上櫃,40.263755,40.263755,39.059993,39.765648,24521,0.830180514
2021-11-16,2941,2941.TWO,上櫃,39.059993,39.765648,39.059993,39.765648,4003,0.830180514
2021-11-17,2941,2941.TWO,上櫃,39.059998,39.059998,39.059998,39.059998,1100,0.8301806204
2021-11-18,2941,2941.TWO,上櫃,39.059998,39.059998,39.059998,39.059998,0,0.8301806204
2021-11-19,2941,2941.TWO,上櫃,39.059992,39.059992,37.482651,37.482651,27130,0.8301804981
2021-11-22,2941,2941.TWO,上櫃,37.607178,38.188305,37.607178,38.188305,6103,0.8301805413
2021-11-23,2941,2941.TWO,上櫃,38.188305,38.188305,38.188305,38.188305,0,0.8301805413
2021-11-24,2941,2941.TWO,上櫃,37.648689,37.648689,37.648689,37.648689,1000,0.8301806072
2021-11-25,2941,2941.TWO,上櫃,37.897739,37.897739,37.897739,37.897739,10,0.8301804632
2021-11-26,2941,2941.TWO,上櫃,37.648689,37.648689,37.648689,37.648689,1028,0.8301806072
2021-11-29,2941,2941.TWO,上櫃,37.648689,37.648689,37.648689,37.648689,0,0.8301806072
2021-11-30,2941,2941.TWO,上櫃,37.524162,37.524162,37.524162,37.524162,5,0.8301805677
2021-12-01,2941,2941.TWO,上櫃,37.52416,38.561886,37.52416,38.561886,1505,0.830180521
2021-12-02,2941,2941.TWO,上櫃,38.561886,38.561886,38.561886,38.561886,1500,0.830180521
2021-12-03,2941,2941.TWO,上櫃,38.561886,38.561886,38.561886,38.561886,200,0.830180521
2021-12-06,2941,2941.TWO,上櫃,38.561886,38.561886,38.561886,38.561886,300,0.830180521
2021-12-07,2941,2941.TWO,上櫃,38.561886,38.561886,38.561886,38.561886,0,0.830180521
2021-12-08,2941,2941.TWO,上櫃,38.561886,39.101501,37.358124,39.101501,13300,0.8301805251
2021-12-09,2941,2941.TWO,上櫃,39.101501,39.101501,39.101501,39.101501,0,0.8301805251
2021-12-10,2941,2941.TWO,上櫃,38.06378,38.06378,37.939255,37.939255,6000,0.8301806155
2021-12-13,2941,2941.TWO,上櫃,37.856228,39.018482,37.856228,39.018482,1300,0.8301804725
2021-12-14,2941,2941.TWO,上櫃,39.018482,39.018482,39.018482,39.018482,1000,0.8301804725
2021-12-15,2941,2941.TWO,上櫃,39.018486,39.018486,37.856232,37.856232,601,0.8301805473
2021-12-16,2941,2941.TWO,上櫃,37.856228,38.063773,37.856228,37.897739,3301,0.8301804632
2021-12-17,2941,2941.TWO,上櫃,37.897739,37.897739,37.897739,37.897739,0,0.8301804632
2021-12-20,2941,2941.TWO,上櫃,38.022268,38.022268,37.856232,37.856232,4050,0.8301805473
2021-12-21,2941,2941.TWO,上櫃,38.47887,38.47887,37.358128,37.358128,7201,0.8301806132
2021-12-22,2941,2941.TWO,上櫃,37.524162,37.524162,37.524162,37.524162,3000,0.8301805677
2021-12-23,2941,2941.TWO,上櫃,37.64869,37.64869,37.275111,37.358128,2100,0.8301806132
2021-12-24,2941,2941.TWO,上櫃,37.358128,37.358128,37.358128,37.358128,0,0.8301806132
2021-12-27,2941,2941.TWO,上櫃,37.192091,37.358128,37.192091,37.358128,3005,0.8301806132
2021-12-28,2941,2941.TWO,上櫃,37.358123,37.399632,37.358123,37.399632,9000,0.8301805135
2021-12-29,2941,2941.TWO,上櫃,38.354343,38.354343,38.354343,38.354343,250,0.8301805797
2021-12-30,2941,2941.TWO,上櫃,38.354343,38.354343,38.354343,38.354343,1250,0.8301805797
2022-01-03,2941,2941.TWO,上櫃,38.354343,38.354343,38.354343,38.354343,0,0.8301805797
2022-01-04,2941,2941.TWO,上櫃,38.354343,38.354343,38.354343,38.354343,0,0.8301805797
2022-01-05,2941,2941.TWO,上櫃,38.354343,38.354343,38.354343,38.354343,0,0.8301805797
2022-01-06,2941,2941.TWO,上櫃,38.354343,38.354343,38.354343,38.354343,0,0.8301805797
2022-01-07,2941,2941.TWO,上櫃,38.354343,38.354343,38.354343,38.354343,1250,0.8301805797
2022-01-10,2941,2941.TWO,上櫃,38.354339,38.603392,38.271319,38.395847,18250,0.8301804826
2022-01-11,2941,2941.TWO,上櫃,39.309047,39.350559,38.188305,38.188305,5200,0.8301805413
2022-01-12,2941,2941.TWO,上櫃,38.188305,38.188305,38.188305,38.188305,0,0.8301805413
2022-01-13,2941,2941.TWO,上櫃,38.271319,39.350556,38.271319,39.018482,12050,0.8301804725
2022-01-14,2941,2941.TWO,上櫃,39.018482,39.018482,39.018482,39.018482,0,0.8301804725
2022-01-17,2941,2941.TWO,上櫃,39.765648,39.765648,39.765648,39.765648,3000,0.830180514
2022-01-18,2941,2941.TWO,上櫃,39.765648,39.765648,39.765648,39.765648,0,0.830180514
2022-01-19,2941,2941.TWO,上櫃,40.097717,40.180737,39.848664,40.097717,13001,0.8301804952
2022-01-20,2941,2941.TWO,上櫃,39.724136,40.678845,39.682628,39.765648,18550,0.830180514
2022-01-21,2941,2941.TWO,上櫃,39.765648,39.765648,39.765648,39.765648,0,0.830180514
2022-01-24,2941,2941.TWO,上櫃,39.68263,39.848667,39.433577,39.848667,12000,0.8301805655
2022-01-25,2941,2941.TWO,上櫃,39.433575,39.433575,39.433575,39.433575,2000,0.8301805195
2022-01-26,2941,2941.TWO,上櫃,39.433576,40.09772,39.350559,39.350559,6020,0.8301805478
2022-02-07,2941,2941.TWO,上櫃,39.350559,39.350559,39.350559,39.350559,0,0.8301805478
2022-02-08,2941,2941.TWO,上櫃,39.392071,39.392071,39.392071,39.392071,1,0.8301806141
2022-02-09,2941,2941.TWO,上櫃,40.388283,40.388283,40.263754,40.388283,8000,0.8301805038
2022-02-10,2941,2941.TWO,上櫃,40.388283,40.388283,40.388283,40.388283,0,0.8301805038
2022-02-11,2941,2941.TWO,上櫃,40.388283,40.388283,40.388283,40.388283,0,0.8301805038
2022-02-14,2941,2941.TWO,上櫃,41.010921,41.010921,41.010921,41.010921,5,0.8301805711
2022-02-15,2941,2941.TWO,上櫃,40.844885,41.509029,40.844885,41.259975,21502,0.8301805795
2022-02-16,2941,2941.TWO,上櫃,41.509028,41.592045,40.761864,41.592045,4016,0.8301805608
2022-02-17,2941,2941.TWO,上櫃,41.592044,41.758081,41.218465,41.675064,24005,0.8301805469
2022-02-18,2941,2941.TWO,上櫃,41.675066,42.7543,40.720357,41.509029,22007,0.8301805878
2022-02-21,2941,2941.TWO,上櫃,41.675065,42.754299,41.093938,42.754299,10306,0.8301805663
2022-02-22,2941,2941.TWO,上櫃,42.754296,44.995784,42.339206,43.003349,63012,0.8301805007
2022-02-23,2941,2941.TWO,上櫃,43.086373,43.086373,41.509029,41.841103,48039,0.830180582
2022-02-24,2941,2941.TWO,上櫃,42.256191,42.339208,41.093937,41.093937,35006,0.8301805438
2022-02-25,2941,2941.TWO,上櫃,41.675065,42.754299,41.46752,42.754299,15081,0.8301805663
2022-03-01,2941,2941.TWO,上櫃,42.588261,42.754297,42.588261,42.588261,10000,0.8301805319
2022-03-02,2941,2941.TWO,上櫃,41.924116,42.339207,41.924116,42.339207,6001,0.8301805234
2022-03-03,2941,2941.TWO,上櫃,42.007135,42.007135,41.924118,41.924118,4101,0.8301805553
2022-03-04,2941,2941.TWO,上櫃,41.509024,42.505241,41.509024,42.505241,34000,0.8301804836
2022-03-07,2941,2941.TWO,上櫃,42.754297,42.754297,42.17317,42.339207,16000,0.8301805234
2022-03-08,2941,2941.TWO,上櫃,43.252402,43.833529,42.505241,42.505241,56084,0.8301804836
2022-03-09,2941,2941.TWO,上櫃,42.754297,42.837314,42.588261,42.588261,19015,0.8301805319
2022-03-10,2941,2941.TWO,上櫃,43.086369,43.086369,43.086369,43.086369,1,0.8301804874
2022-03-11,2941,2941.TWO,上櫃,43.086373,43.335426,42.339209,42.754299,30001,0.8301805663
2022-03-14,2941,2941.TWO,上櫃,43.169387,43.169387,42.754297,42.920334,7001,0.8301805267
2022-03-15,2941,2941.TWO,上櫃,42.754298,43.169388,42.754298,43.169388,50,0.8301805349
2022-03-16,2941,2941.TWO,上櫃,43.169388,43.169388,43.169388,43.169388,1,0.8301805349
2022-03-17,2941,2941.TWO,上櫃,43.169386,43.584476,43.169386,43.584476,4038,0.8301805042
2022-03-18,2941,2941.TWO,上櫃,43.916553,43.916553,43.003353,43.916553,7002,0.8301805715
2022-03-21,2941,2941.TWO,上櫃,43.584476,43.584476,42.588259,43.584476,4001,0.8301805042
2022-03-22,2941,2941.TWO,上櫃,43.584478,43.584478,42.837314,43.169388,3002,0.8301805349
2022-03-23,2941,2941.TWO,上櫃,43.169388,43.169388,43.169388,43.169388,1,0.8301805349
2022-03-24,2941,2941.TWO,上櫃,43.086369,43.086369,43.086369,43.086369,1,0.8301804874
2022-03-25,2941,2941.TWO,上櫃,43.086369,43.086369,43.086369,43.086369,1011,0.8301804874
2022-03-28,2941,2941.TWO,上櫃,43.16939,43.335426,42.754299,43.335426,8001,0.8301805689
