date,symbol,yahoo_symbol,market,adj_open,adj_high,adj_low,adj_close,volume,adjustment_factor
2014-06-12,5276,5276.TWO,上櫃,24.316385,25.499344,23.987785,24.316385,2599000,0.6571996019
2014-06-13,5276,5276.TWO,上櫃,23.987784,23.987784,22.706245,22.870544,1073000,0.6571995671
2014-06-16,5276,5276.TWO,上櫃,23.231999,23.231999,22.70624,22.771961,340000,0.6571994288
2014-06-17,5276,5276.TWO,上櫃,22.804824,23.232002,22.673384,22.673384,286149,0.6571995279
2014-06-18,5276,5276.TWO,上櫃,22.673384,23.264865,22.673384,22.706244,417000,0.6571995374
2014-06-19,5276,5276.TWO,上櫃,22.739102,22.870542,21.819024,21.884743,618060,0.6571994966
2014-06-20,5276,5276.TWO,上櫃,21.884745,22.147626,21.687586,21.687586,245008,0.6571995706
2014-06-23,5276,5276.TWO,上櫃,21.950463,22.673382,21.589001,21.720442,170100,0.657199465
2014-06-24,5276,5276.TWO,上櫃,21.720443,21.753302,21.030384,21.326124,169098,0.6571994974
2014-06-25,5276,5276.TWO,上櫃,21.293266,21.654725,20.964665,21.096104,140110,0.6571995225
2014-06-26,5276,5276.TWO,上櫃,20.964662,21.260401,20.668923,20.833223,149000,0.6571994587
2014-06-27,5276,5276.TWO,上櫃,20.833225,22.213342,20.767504,21.884743,352350,0.6571994966
2014-06-30,5276,5276.TWO,上櫃,21.687585,22.081903,21.490425,21.819025,160000,0.6571995343
2014-07-01,5276,5276.TWO,上櫃,21.589003,21.786165,21.391844,21.391844,76150,0.6571995176
2014-07-02,5276,5276.TWO,上櫃,21.424701,22.213341,21.358982,21.457563,146000,0.6571994609
2014-07-03,5276,5276.TWO,上櫃,21.358985,22.114765,21.358985,21.819025,82000,0.6571995343
2014-07-04,5276,5276.TWO,上櫃,22.016183,22.016183,21.490424,21.621864,54000,0.6571994929
2014-07-07,5276,5276.TWO,上櫃,21.490424,21.687583,21.490424,21.621864,40000,0.6571994929
2014-07-08,5276,5276.TWO,上櫃,21.621865,21.621865,21.391844,21.391844,39000,0.6571995176
2014-07-09,5276,5276.TWO,上櫃,21.391843,22.049043,21.227543,21.654724,93000,0.6571995029
2014-07-10,5276,5276.TWO,上櫃,21.851881,21.851881,21.227541,21.260401,128000,0.6571994366
2014-07-11,5276,5276.TWO,上櫃,21.030383,21.293264,20.438904,20.537483,155000,0.6571994629
2014-07-14,5276,5276.TWO,上櫃,20.570345,20.570345,19.913145,20.143166,181000,0.657199538
2014-07-15,5276,5276.TWO,上櫃,20.241745,20.241745,19.321666,19.354527,179000,0.6571995252
2014-07-16,5276,5276.TWO,上櫃,19.058785,19.255944,18.467306,18.861626,182000,0.6571994833
2014-07-17,5276,5276.TWO,上櫃,19.058784,20.176023,19.058784,20.176023,194371,0.6571994457
2014-07-18,5276,5276.TWO,上櫃,20.438905,21.227543,20.176025,20.701784,249000,0.6571994963
2014-07-21,5276,5276.TWO,上櫃,20.898944,20.898944,19.913144,19.978865,120000,0.657199504
2014-07-22,5276,5276.TWO,上櫃,19.847427,20.373186,19.847427,20.373186,65000,0.657199552
2014-07-23,5276,5276.TWO,上櫃,20.373186,20.373186,20.373186,20.373186,0,0.657199552
2014-07-24,5276,5276.TWO,上櫃,20.504625,20.504625,19.913144,19.946005,51000,0.6571994931
2014-07-25,5276,5276.TWO,上櫃,20.143165,20.143165,19.847426,19.978865,35000,0.657199504
2014-07-28,5276,5276.TWO,上櫃,19.781705,19.847425,19.617405,19.715984,38000,0.6571994781
2014-07-29,5276,5276.TWO,上櫃,20.044584,20.044584,19.255944,19.288805,86000,0.6571994807
