date,symbol,yahoo_symbol,market,adj_open,adj_high,adj_low,adj_close,volume,adjustment_factor
2007-12-31,6015,6015.TWO,上櫃,7.034558,7.034558,6.763998,6.926334,3342180,0.5735871027
2008-01-02,6015,6015.TWO,上櫃,6.763998,7.007502,6.466382,6.547551,5465360,0.5735870824
2008-01-03,6015,6015.TWO,上櫃,6.168766,6.331102,6.114655,6.249935,5848020,0.5735871038
2008-01-04,6015,6015.TWO,上櫃,6.195821,6.601661,6.114654,6.439326,4196540,0.573587026
2008-01-07,6015,6015.TWO,上櫃,6.222879,6.358159,6.195823,6.222879,2598060,0.5735871646
2008-01-08,6015,6015.TWO,上櫃,6.222878,6.520494,6.222878,6.358158,2678620,0.5735870378
2008-01-09,6015,6015.TWO,上櫃,6.195822,6.493439,6.195822,6.493439,2942560,0.5735871207
2008-01-10,6015,6015.TWO,上櫃,6.601662,6.736943,6.439327,6.466383,3809640,0.5735870947
2008-01-11,6015,6015.TWO,上櫃,6.520495,6.655775,6.466383,6.493439,2713600,0.5735871207
2008-01-14,6015,6015.TWO,上櫃,6.872223,6.926334,6.709887,6.926334,8379300,0.5735871027
2008-01-15,6015,6015.TWO,上櫃,7.196894,7.386287,7.196894,7.386287,4937480,0.5735871042
2008-01-16,6015,6015.TWO,上櫃,7.49451,7.90035,7.467454,7.656846,20079580,0.5735870691
2008-01-17,6015,6015.TWO,上櫃,7.954462,7.954462,7.305119,7.62979,10160100,0.5735871239
2008-01-18,6015,6015.TWO,上櫃,7.115726,8.008574,7.115726,7.90035,11594280,0.5735870495
2008-01-21,6015,6015.TWO,上櫃,8.062686,8.279134,7.981518,8.116797,10491880,0.5735870437
2008-01-22,6015,6015.TWO,上櫃,7.548622,7.76507,7.548622,7.548622,6785060,0.5735870571
2008-01-23,6015,6015.TWO,上櫃,7.62979,7.683903,7.034558,7.034558,7767680,0.5735871208
2008-01-24,6015,6015.TWO,上櫃,7.278063,7.386287,6.791055,6.953391,6556100,0.5735871269
2008-01-25,6015,6015.TWO,上櫃,7.278062,7.305119,7.08867,7.305119,4144600,0.5735870724
2008-01-28,6015,6015.TWO,上櫃,7.169838,7.196893,6.81811,6.81811,3309320,0.5735870037
2008-01-29,6015,6015.TWO,上櫃,6.872223,6.95339,6.547551,6.845167,3823420,0.5735871087
2008-01-30,6015,6015.TWO,上櫃,6.872223,6.95339,6.709887,6.709887,1750060,0.5735871054
2008-01-31,6015,6015.TWO,上櫃,6.709887,6.791054,6.493439,6.574607,2211160,0.5735871081
2008-02-01,6015,6015.TWO,上櫃,6.709887,7.034558,6.682831,7.034558,3676080,0.5735871208
2008-02-12,6015,6015.TWO,上櫃,6.763998,6.926334,6.763998,6.791054,2257800,0.5735871053
2008-02-13,6015,6015.TWO,上櫃,6.818111,6.980447,6.601663,6.601663,2733740,0.5735871398
2008-02-14,6015,6015.TWO,上櫃,6.818111,7.034558,6.791054,7.034558,3282820,0.5735871208
2008-02-15,6015,6015.TWO,上櫃,6.791053,6.95339,6.791053,6.899278,1447960,0.5735870386
2008-02-18,6015,6015.TWO,上櫃,6.872221,7.034557,6.791053,6.81811,1741580,0.5735870037
